Latitude (decimal degrees):	50.910
Longitude (decimal degrees):	-1.404
Elevation (m):	19
Radiation database:	PVGIS-SARAH2


Slope: 51 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	0.5
System losses (%):	0.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20140505:1010,361.3,437.62,286.27,24.72,48.81,14.27,5.52,0.0
20140505:1110,414.86,550.56,289.37,27.67,53.85,14.8,5.66,0.0
20140505:1210,149.14,17.5,285.45,13.37,55.31,15.33,5.59,0.0
20140505:1310,298.94,242.08,357.86,21.98,52.73,15.33,5.24,0.0
20140505:1410,289.08,265.05,315.9,21.13,46.87,15.86,5.17,0.0
20140505:1510,145.98,48.78,248.97,12.67,38.98,15.86,5.17,0.0
20140505:1610,72.52,5.38,152.03,7.09,30.01,15.86,4.69,0.0
20140505:1710,22.22,0.0,58.63,2.66,20.61,15.33,3.86,0.0
20140505:1810,6.7,0.0,24.59,1.26,11.23,14.27,3.38,0.0
20140505:1910,0.0,0.0,0.0,0.0,0.0,13.21,3.24,0.0
20140505:2010,0.0,0.0,0.0,0.0,0.0,13.21,3.38,0.0
20140505:2110,0.0,0.0,0.0,0.0,0.0,12.68,3.72,0.0
20140505:2210,0.0,0.0,0.0,0.0,0.0,12.15,3.24,0.0
20140505:2310,0.0,0.0,0.0,0.0,0.0,11.61,3.24,0.0
20140506:0010,0.0,0.0,0.0,0.0,0.0,11.09,3.86,0.0
20140506:0110,0.0,0.0,0.0,0.0,0.0,11.09,4.14,0.0
20140506:0210,0.0,0.0,0.0,0.0,0.0,11.09,4.62,0.0
20140506:0310,0.0,0.0,0.0,0.0,0.0,11.09,4.62,0.0
20140506:0410,0.0,0.0,0.0,0.0,0.0,11.09,4.14,0.0
20140506:0510,4.72,0.0,19.53,1.0,4.98,11.09,3.66,0.0
20140506:0610,23.95,15.76,53.88,6.87,14.12,11.09,3.45,0.0
20140506:0710,113.97,119.72,127.24,11.75,23.54,11.61,3.72,0.0
20140506:0810,203.5,203.08,203.59,16.15,32.88,11.61,3.86,0.0
20140506:0910,258.36,232.82,278.38,19.14,41.63,12.15,4.48,0.0
20140506:1010,406.08,601.39,213.83,27.16,49.07,13.21,5.17,0.0
20140506:1110,463.9,749.7,191.82,30.37,54.13,13.74,5.52,0.0
20140506:1210,481.5,803.46,176.04,31.33,55.59,13.74,5.66,0.0
20140506:1310,457.11,745.53,180.49,30.0,52.99,14.27,5.86,0.0
20140506:1410,409.18,664.51,154.95,27.41,47.11,14.27,6.14,0.0
20140506:1510,326.74,514.6,132.14,23.13,39.19,13.74,6.41,0.0
20140506:1610,214.08,327.29,104.88,17.66,30.21,13.21,6.55,0.0
20140506:1710,85.71,132.44,73.54,11.53,20.81,12.68,6.69,0.0
20140506:1810,18.81,0.0,50.63,2.59,11.43,12.15,5.79,0.0
20140506:1910,0.0,0.0,0.0,0.0,0.0,11.61,5.24,0.0
20140506:2010,0.0,0.0,0.0,0.0,0.0,11.09,5.17,0.0
20140506:2110,0.0,0.0,0.0,0.0,0.0,10.55,5.03,0.0
20140506:2210,0.0,0.0,0.0,0.0,0.0,10.55,5.03,0.0
20140506:2310,0.0,0.0,0.0,0.0,0.0,10.02,5.03,0.0
20140507:0010,0.0,0.0,0.0,0.0,0.0,10.02,5.31,0.0
20140507:0110,0.0,0.0,0.0,0.0,0.0,10.55,5.45,0.0
20140507:0210,0.0,0.0,0.0,0.0,0.0,10.55,5.38,0.0
20140507:0310,0.0,0.0,0.0,0.0,0.0,10.55,5.1,0.0
20140507:0410,0.0,0.0,0.0,0.0,0.0,10.02,4.76,0.0
20140507:0510,5.05,0.0,20.25,1.03,5.21,10.02,4.55,0.0
20140507:0610,25.26,15.34,56.31,6.91,14.34,10.02,4.69,0.0
20140507:0710,104.09,73.7,147.96,10.38,23.76,11.09,5.59,0.0
20140507:0810,191.43,164.32,215.41,15.33,33.1,11.61,6.34,0.0
20140507:0910,179.98,77.86,277.94,14.74,41.87,12.15,6.97,0.0
20140507:1010,179.96,53.58,302.66,15.07,49.33,12.68,7.52,0.0
20140507:1110,433.61,584.25,275.45,28.37,54.41,12.68,7.72,0.0
20140507:1210,238.9,110.93,359.38,18.88,55.87,13.21,7.59,0.0
20140507:1310,46.33,0.0,105.86,4.8,53.25,14.27,7.31,0.0
20140507:1410,274.71,219.21,322.73,20.28,47.34,14.27,7.86,0.0
20140507:1510,178.22,89.15,266.34,14.63,39.41,14.27,7.66,0.0
20140507:1610,73.78,4.41,153.54,7.13,30.41,13.74,7.1,0.0
20140507:1710,50.32,4.15,110.01,5.25,21.01,13.74,6.9,0.0
20140507:1810,22.61,0.0,58.59,2.99,11.63,13.21,6.14,0.0
20140507:1910,0.0,0.0,4.34,0.22,2.65,12.68,6.21,0.0
20140507:2010,0.0,0.0,0.0,0.0,0.0,12.15,6.0,0.0
20140507:2110,0.0,0.0,0.0,0.0,0.0,11.61,5.86,0.0
20140507:2210,0.0,0.0,0.0,0.0,0.0,11.09,6.0,0.0
20140507:2310,0.0,0.0,0.0,0.0,0.0,11.09,5.79,0.0
20140508:0010,0.0,0.0,0.0,0.0,0.0,10.55,5.72,0.0
20140508:0110,0.0,0.0,0.0,0.0,0.0,10.02,5.79,0.0
20140508:0210,0.0,0.0,0.0,0.0,0.0,10.02,5.79,0.0
20140508:0310,0.0,0.0,0.0,0.0,0.0,10.02,5.31,0.0
20140508:0410,0.0,0.0,0.0,0.0,0.0,10.55,4.9,0.0
20140508:0510,0.0,0.0,3.62,0.18,5.43,10.55,4.62,0.0
20140508:0610,6.04,0.0,22.8,1.03,14.56,10.55,4.97,0.0
20140508:0710,12.51,0.0,37.46,1.7,23.98,11.09,6.21,0.0
20140508:0810,20.3,0.0,53.74,2.44,33.32,11.09,6.0,0.0
20140508:0910,61.73,0.0,133.55,6.06,42.1,11.09,7.17,0.0
20140508:1010,38.4,0.0,89.57,4.06,49.58,11.61,6.28,0.0
20140508:1110,37.07,0.0,87.13,3.95,54.67,12.15,7.59,0.0
20140508:1210,53.12,0.0,118.08,5.36,56.14,12.68,7.93,0.0
20140508:1310,48.72,0.0,109.93,4.99,53.5,13.21,8.21,0.0
20140508:1410,25.32,0.0,64.33,2.92,47.57,13.21,8.28,0.0
20140508:1510,46.9,0.0,106.67,4.84,39.61,13.74,8.07,0.0
20140508:1610,91.15,14.88,175.97,8.53,30.61,13.74,7.72,0.0
20140508:1710,46.46,2.34,104.26,4.88,21.2,14.27,7.1,0.0
20140508:1810,17.27,0.0,47.74,2.44,11.83,13.74,7.1,0.0
20140508:1910,0.0,0.0,1.45,0.07,2.86,13.74,6.14,0.0
20140508:2010,0.0,0.0,0.0,0.0,0.0,12.68,5.59,0.0
20140508:2110,0.0,0.0,0.0,0.0,0.0,12.15,5.52,0.0
20140508:2210,0.0,0.0,0.0,0.0,0.0,11.61,5.93,0.0
20140508:2310,0.0,0.0,0.0,0.0,0.0,11.09,5.86,0.0
20140509:0010,0.0,0.0,0.0,0.0,0.0,11.09,5.59,0.0
20140509:0110,0.0,0.0,0.0,0.0,0.0,11.09,5.86,0.0
20140509:0210,0.0,0.0,0.0,0.0,0.0,11.09,6.07,0.0
20140509:0310,0.0,0.0,0.0,0.0,0.0,10.55,6.14,0.0
20140509:0410,0.0,0.0,0.0,0.0,0.0,10.55,6.21,0.0
20140509:0510,6.26,0.0,23.15,1.18,5.65,10.02,6.41,0.0
20140509:0610,32.8,10.14,73.51,6.32,14.77,10.55,6.48,0.0
20140509:0710,48.48,1.38,107.55,4.95,24.19,11.61,7.66,0.0
20140509:0810,229.64,280.9,172.19,17.99,33.54,12.15,8.21,0.0
20140509:0910,144.94,34.33,256.27,12.6,42.32,13.21,8.21,0.0
20140509:1010,371.24,447.58,283.18,25.27,49.82,13.74,8.83,0.0
20140509:1110,315.58,254.72,366.67,22.83,54.94,14.27,9.03,0.0
20140509:1210,215.36,79.0,347.92,17.66,56.41,14.8,8.69,0.0
20140509:1310,150.07,19.22,283.23,13.34,53.75,14.8,8.34,0.0
20140509:1410,170.39,47.96,292.45,14.52,47.8,14.27,7.72,0.0
20140509:1510,295.29,378.59,205.17,21.47,39.82,14.27,7.24,0.0
20140509:1610,193.14,227.58,163.55,16.26,30.81,14.27,6.9,0.0
20140509:1710,83.93,74.67,117.43,10.09,21.39,13.74,6.28,0.0
20140509:1810,17.66,0.0,48.46,2.48,12.03,13.21,5.03,0.0
20140509:1910,0.85,0.0,8.68,0.44,3.07,12.15,5.03,0.0
20140509:2010,0.0,0.0,0.0,0.0,0.0,11.61,5.03,0.0
20140509:2110,0.0,0.0,0.0,0.0,0.0,11.09,5.03,0.0
20140509:2210,0.0,0.0,0.0,0.0,0.0,10.55,5.45,0.0
20140509:2310,0.0,0.0,0.0,0.0,0.0,10.02,4.83,0.0
20140510:0010,0.0,0.0,0.0,0.0,0.0,10.02,5.38,0.0
20140510:0110,0.0,0.0,0.0,0.0,0.0,10.02,5.86,0.0
20140510:0210,0.0,0.0,0.0,0.0,0.0,10.02,6.55,0.0
20140510:0310,0.0,0.0,0.0,0.0,0.0,10.02,7.24,0.0
20140510:0410,0.0,0.0,0.0,0.0,0.0,10.55,7.45,0.0
20140510:0510,4.46,0.0,18.81,0.96,5.87,10.55,7.17,0.0
20140510:0610,12.14,0.0,36.64,1.66,14.98,11.09,7.31,0.0
20140510:0710,55.86,2.73,120.66,5.62,24.4,12.15,7.03,0.0
20140510:0810,157.04,86.0,227.67,13.26,33.75,12.15,7.31,0.0
20140510:0910,264.48,239.0,280.49,19.66,42.55,13.21,7.66,0.0
20140510:1010,391.6,516.89,255.27,26.45,50.06,13.74,8.69,0.0
20140510:1110,262.81,149.42,364.66,20.14,55.2,13.21,9.66,0.0
20140510:1210,182.88,39.89,321.37,15.55,56.67,13.21,10.14,0.0
20140510:1310,344.84,324.05,350.57,24.13,54.0,13.74,10.76,0.0
20140510:1410,210.74,96.52,316.98,16.88,48.02,13.21,10.34,0.0
20140510:1510,254.44,239.5,257.51,18.99,40.03,13.21,10.48,0.0
20140510:1610,76.98,5.17,157.68,7.35,31.0,12.68,10.83,0.0
20140510:1710,82.92,57.84,127.21,9.5,21.59,12.15,10.41,0.0
20140510:1810,23.48,0.0,60.04,3.07,12.22,12.15,9.72,0.0
20140510:1910,0.0,0.0,4.34,0.22,3.27,11.09,9.03,0.0
20140510:2010,0.0,0.0,0.0,0.0,0.0,10.55,8.83,0.0
20140510:2110,0.0,0.0,0.0,0.0,0.0,10.02,8.76,0.0
20140510:2210,0.0,0.0,0.0,0.0,0.0,9.49,8.69,0.0
20140510:2310,0.0,0.0,0.0,0.0,0.0,9.49,8.55,0.0
20140511:0010,0.0,0.0,0.0,0.0,0.0,9.49,8.41,0.0
20140511:0110,0.0,0.0,0.0,0.0,0.0,9.49,8.41,0.0
20140511:0210,0.0,0.0,0.0,0.0,0.0,9.49,8.34,0.0
20140511:0310,0.0,0.0,0.0,0.0,0.0,9.49,8.34,0.0
20140511:0410,0.0,0.0,0.0,0.0,0.0,8.96,8.14,0.0
20140511:0510,7.86,0.0,26.76,1.37,6.07,8.96,8.0,0.0
20140511:0610,12.24,0.0,36.64,1.66,15.18,9.49,7.86,0.0
20140511:0710,99.8,50.82,157.71,9.79,24.6,9.49,10.07,0.0
20140511:0810,134.18,46.36,220.48,11.6,33.95,10.02,9.93,0.0
20140511:0910,153.45,40.13,262.9,13.08,42.76,11.09,9.86,0.0
20140511:1010,130.94,9.85,252.26,11.71,50.3,11.61,9.79,0.0
20140511:1110,159.19,21.41,293.4,13.85,55.45,11.61,9.31,0.0
20140511:1210,176.06,32.91,315.13,15.11,56.93,12.68,9.24,0.0
20140511:1310,255.38,141.13,357.88,19.69,54.24,12.68,9.1,0.0
20140511:1410,402.4,602.14,187.74,27.16,48.24,13.21,8.97,0.0
20140511:1510,117.72,16.01,222.91,10.6,40.23,12.68,8.69,0.0
20140511:1610,85.4,9.42,169.55,8.05,31.19,12.68,8.41,0.0
20140511:1710,72.76,24.37,135.31,7.72,21.77,12.15,7.86,0.0
20140511:1810,23.88,0.0,60.76,3.1,12.41,11.61,7.03,0.0
20140511:1910,1.78,0.0,11.57,0.59,3.47,10.55,6.14,0.0
20140511:2010,0.0,0.0,0.0,0.0,0.0,10.02,5.52,0.0
20140511:2110,0.0,0.0,0.0,0.0,0.0,9.49,5.45,0.0
20140511:2210,0.0,0.0,0.0,0.0,0.0,9.49,5.24,0.0
20140511:2310,0.0,0.0,0.0,0.0,0.0,8.96,5.17,0.0
20140512:0010,0.0,0.0,0.0,0.0,0.0,8.43,5.1,0.0
20140512:0110,0.0,0.0,0.0,0.0,0.0,8.43,4.97,0.0
20140512:0210,0.0,0.0,0.0,0.0,0.0,8.43,4.83,0.0
20140512:0310,0.0,0.0,0.0,0.0,0.0,8.43,4.76,0.0
20140512:0410,0.0,0.0,0.0,0.0,0.0,7.9,4.62,0.0
20140512:0510,6.64,0.0,23.87,1.22,6.28,7.9,4.34,0.0
20140512:0610,38.02,7.02,84.57,5.99,15.37,8.96,4.0,0.0
20140512:0710,125.65,189.47,83.92,14.11,24.79,9.49,5.59,0.0
20140512:0810,222.16,248.38,189.38,17.7,34.15,10.02,5.24,0.0
20140512:0910,248.93,199.62,288.98,18.92,42.97,11.09,5.1,0.0
20140512:1010,161.82,32.68,290.43,14.04,50.53,12.15,4.9,0.0
20140512:1110,173.89,34.78,312.15,15.04,55.7,12.68,5.03,0.0
20140512:1210,210.36,71.18,347.04,17.48,57.18,13.21,5.1,0.0
20140512:1310,63.84,0.0,139.25,6.32,54.48,13.74,5.38,0.0
20140512:1410,408.98,674.39,145.05,28.19,48.46,13.74,5.52,0.0
20140512:1510,323.27,503.42,136.43,23.65,40.42,13.21,5.72,0.0
20140512:1610,192.14,219.28,168.28,16.37,31.38,13.21,6.41,0.0
20140512:1710,86.99,93.14,107.24,11.05,21.96,12.15,6.0,0.0
20140512:1810,18.86,0.0,50.63,2.59,12.6,11.61,5.31,0.0
20140512:1910,2.52,0.0,13.74,0.7,3.67,11.09,4.83,0.0
20140512:2010,0.0,0.0,0.0,0.0,0.0,10.02,4.48,0.0
20140512:2110,0.0,0.0,0.0,0.0,0.0,9.49,4.14,0.0
20140512:2210,0.0,0.0,0.0,0.0,0.0,9.49,3.86,0.0
20140512:2310,0.0,0.0,0.0,0.0,0.0,8.96,3.59,0.0
20140513:0010,0.0,0.0,0.0,0.0,0.0,8.43,3.45,0.0
20140513:0110,0.0,0.0,0.0,0.0,0.0,7.9,3.45,0.0
20140513:0210,0.0,0.0,0.0,0.0,0.0,7.9,3.38,0.0
20140513:0310,0.0,0.0,0.0,0.0,0.0,7.9,3.31,0.0
20140513:0410,0.0,0.0,0.0,0.0,0.0,7.37,3.17,0.0
20140513:0510,8.56,0.0,28.21,1.44,6.48,7.37,2.97,0.0
20140513:0610,35.64,1.39,82.68,4.17,15.57,8.43,2.83,0.0
20140513:0710,123.38,156.59,109.35,13.49,24.98,9.49,4.55,0.0
20140513:0810,144.1,61.03,227.28,12.45,34.34,10.02,4.0,0.0
20140513:0910,299.65,346.25,248.93,22.02,43.17,11.61,3.66,0.0
20140513:1010,183.42,55.31,311.76,15.59,50.75,12.68,3.52,0.0
20140513:1110,341.6,331.81,358.85,24.79,55.94,13.74,3.66,0.0
20140513:1210,368.74,396.05,353.18,26.27,57.43,14.27,3.93,0.0
20140513:1310,293.88,226.48,364.59,22.24,54.72,14.8,4.28,0.0
20140513:1410,355.2,458.51,259.22,25.31,48.67,14.8,4.34,0.0
20140513:1510,200.88,127.64,276.46,16.4,40.62,14.8,4.14,0.0
20140513:1610,85.43,9.29,171.96,8.17,31.56,14.27,3.86,0.0
20140513:1710,86.16,82.24,115.47,10.75,22.14,13.21,4.97,0.0
20140513:1810,18.09,0.0,49.19,2.51,12.79,12.15,3.79,0.0
20140513:1910,2.52,0.0,13.74,0.7,3.87,11.61,4.21,0.0
20140513:2010,0.0,0.0,0.0,0.0,0.0,11.09,3.45,0.0
20140513:2110,0.0,0.0,0.0,0.0,0.0,10.02,2.97,0.0
20140513:2210,0.0,0.0,0.0,0.0,0.0,9.49,3.03,0.0
20140513:2310,0.0,0.0,0.0,0.0,0.0,9.49,3.31,0.0
20140514:0010,0.0,0.0,0.0,0.0,0.0,9.49,3.38,0.0
20140514:0110,0.0,0.0,0.0,0.0,0.0,8.96,3.24,0.0
20140514:0210,0.0,0.0,0.0,0.0,0.0,8.43,3.03,0.0
20140514:0310,0.0,0.0,0.0,0.0,0.0,7.9,2.97,0.0
20140514:0410,0.0,0.0,0.0,0.0,0.0,7.9,2.9,0.0
20140514:0510,7.28,0.0,25.32,1.29,6.67,7.37,2.83,0.0
20140514:0610,19.28,22.21,40.47,8.46,15.75,8.43,2.55,0.0
20140514:0710,125.12,193.65,81.57,14.45,25.16,10.02,2.69,0.0
20140514:0810,246.35,380.92,115.76,20.25,34.53,12.15,2.76,0.0
20140514:0910,339.74,533.98,155.09,25.05,43.37,13.74,2.83,0.0
20140514:1010,392.82,591.63,217.73,27.89,50.96,14.8,2.97,0.0
20140514:1110,294.8,225.84,372.14,22.54,56.18,15.33,3.45,0.0
20140514:1210,310.82,254.36,378.53,23.5,57.67,15.86,3.59,0.0
20140514:1310,291.48,226.63,365.26,22.32,54.95,15.86,3.59,0.0
20140514:1410,276.36,237.24,325.17,21.24,48.88,16.39,3.31,0.0
20140514:1510,275.25,334.62,225.85,21.21,40.81,16.39,3.24,0.0
20140514:1610,202.26,292.63,127.27,17.99,31.75,16.39,3.03,0.0
20140514:1710,85.69,109.01,96.38,11.79,22.32,16.39,2.76,0.0
20140514:1810,25.08,0.0,64.38,3.29,12.97,15.86,2.28,0.0
20140514:1910,3.24,0.0,15.91,0.81,4.06,14.8,2.62,0.0
20140514:2010,0.0,0.0,0.0,0.0,0.0,13.74,2.9,0.0
20140514:2110,0.0,0.0,0.0,0.0,0.0,12.68,2.48,0.0
20140514:2210,0.0,0.0,0.0,0.0,0.0,11.61,3.1,0.0
20140514:2310,0.0,0.0,0.0,0.0,0.0,11.09,2.9,0.0
20140515:0010,0.0,0.0,0.0,0.0,0.0,10.55,2.62,0.0
20140515:0110,0.0,0.0,0.0,0.0,0.0,10.02,2.21,0.0
20140515:0210,0.0,0.0,0.0,0.0,0.0,9.49,2.0,0.0
20140515:0310,0.0,0.0,0.0,0.0,0.0,8.96,1.86,0.0
20140515:0410,0.0,0.0,0.0,0.0,0.0,8.43,1.72,0.0
20140515:0510,8.53,0.0,28.21,1.44,6.86,7.9,1.59,0.0
20140515:0610,22.22,20.17,47.56,8.31,15.93,9.49,1.17,0.0
20140515:0710,123.08,186.86,87.3,14.41,25.34,12.15,1.45,0.0
20140515:0810,238.42,360.02,129.31,20.02,34.71,13.74,1.45,0.0
20140515:0910,339.48,575.7,128.0,25.68,43.56,14.8,1.45,0.0
20140515:1010,406.81,739.53,129.81,29.85,51.18,15.86,1.17,0.0
20140515:1110,314.12,298.04,365.26,24.24,56.41,16.92,0.9,0.0
20140515:1210,196.51,64.73,345.62,17.29,57.91,17.45,0.48,0.0
20140515:1310,162.37,30.83,307.27,14.74,55.17,16.92,0.69,0.0
20140515:1410,183.88,69.9,310.9,16.0,49.08,16.92,1.03,0.0
20140515:1510,284.94,393.58,198.51,22.32,41.0,16.39,1.24,0.0
20140515:1610,165.56,146.63,199.57,14.89,31.93,16.39,1.38,0.0
20140515:1710,85.6,95.49,107.22,11.42,22.5,15.86,1.52,0.0
20140515:1810,22.3,0.0,58.59,2.99,13.16,15.33,1.79,0.0
20140515:1910,3.24,0.0,15.91,0.81,4.25,14.8,1.93,0.0
20140515:2010,0.0,0.0,0.0,0.0,0.0,13.21,1.86,0.0
20140515:2110,0.0,0.0,0.0,0.0,0.0,12.15,1.72,0.0
20140515:2210,0.0,0.0,0.0,0.0,0.0,11.61,1.66,0.0
20140515:2310,0.0,0.0,0.0,0.0,0.0,11.09,1.52,0.0
20140516:0010,0.0,0.0,0.0,0.0,0.0,10.02,1.38,0.0
20140516:0110,0.0,0.0,0.0,0.0,0.0,9.49,1.31,0.0
20140516:0210,0.0,0.0,0.0,0.0,0.0,8.96,1.59,0.0
20140516:0310,0.0,0.0,0.0,0.0,0.0,8.43,1.72,0.0
20140516:0410,0.0,0.0,0.0,0.0,0.0,7.9,1.59,0.0
20140516:0510,8.8,0.0,28.93,1.48,7.04,8.96,1.24,0.0
20140516:0610,24.22,19.1,52.17,8.31,16.1,10.02,0.55,0.0
20140516:0710,122.42,187.34,87.0,14.52,25.51,12.15,0.41,0.0
20140516:0810,237.88,373.77,120.66,20.36,34.89,13.74,0.34,0.0
20140516:0910,334.68,585.96,120.62,25.9,43.75,15.33,0.48,0.0
20140516:1010,405.88,780.24,101.95,30.41,51.38,16.39,0.55,0.0
20140516:1110,438.5,833.17,133.57,32.36,56.63,17.45,0.83,0.0
20140516:1210,445.54,827.05,154.68,32.66,58.14,17.98,1.1,0.0
20140516:1310,415.32,711.6,194.27,30.63,55.39,18.51,1.17,0.0
20140516:1410,345.84,487.13,246.0,26.01,49.28,18.51,1.52,0.0
20140516:1510,237.98,226.97,264.97,19.25,41.18,17.98,2.0,0.0
20140516:1610,193.64,257.48,148.52,17.51,32.11,17.45,2.07,0.0
20140516:1710,85.24,120.11,87.33,12.3,22.68,16.92,2.07,0.0
20140516:1810,20.78,0.0,55.7,2.84,13.34,16.39,1.93,0.0
20140516:1910,4.02,0.0,18.08,0.92,4.44,16.39,2.07,0.0
20140516:2010,0.0,0.0,0.0,0.0,0.0,14.8,2.34,0.0
20140516:2110,0.0,0.0,0.0,0.0,0.0,13.74,2.41,0.0
20140516:2210,0.0,0.0,0.0,0.0,0.0,13.21,2.41,0.0
20140516:2310,0.0,0.0,0.0,0.0,0.0,12.68,2.34,0.0
20140517:0010,0.0,0.0,0.0,0.0,0.0,12.15,2.34,0.0
20140517:0110,0.0,0.0,0.0,0.0,0.0,11.61,2.14,0.0
20140517:0210,0.0,0.0,0.0,0.0,0.0,11.09,2.07,0.0
20140517:0310,0.0,0.0,0.0,0.0,0.0,11.09,2.07,0.0
20140517:0410,0.0,0.0,0.0,0.0,0.0,10.55,2.07,0.0
20140517:0510,9.05,0.0,29.66,1.51,7.21,10.55,2.07,0.0
20140517:0610,35.38,11.33,78.5,7.24,16.27,12.15,1.72,0.0
20140517:0710,74.53,11.62,150.35,7.46,25.68,13.74,1.59,0.0
20140517:0810,146.67,70.99,233.16,13.15,35.05,15.33,1.1,0.0
20140517:0910,191.98,104.85,294.66,16.48,43.93,16.92,0.48,0.0
20140517:1010,386.8,698.11,153.96,29.52,51.58,18.51,0.28,0.0
20140517:1110,337.38,373.74,350.86,25.9,56.85,19.57,1.1,0.0
20140517:1210,210.32,81.95,357.06,18.25,58.37,20.1,2.0,0.0
20140517:1310,249.66,155.08,364.61,20.51,55.61,20.1,2.55,0.0
20140517:1410,346.7,476.65,250.84,25.94,49.48,20.1,2.97,0.0
20140517:1510,300.98,466.26,157.53,23.61,41.37,19.57,3.17,0.0
20140517:1610,198.84,288.02,130.72,18.21,32.28,19.57,3.17,0.0
20140517:1710,84.9,113.76,93.02,12.19,22.85,19.04,2.9,0.0
20140517:1810,22.3,0.0,59.31,3.03,13.51,18.51,2.55,0.0
20140517:1910,4.55,0.0,19.53,1.0,4.62,17.45,2.28,0.0
20140517:2010,0.0,0.0,0.0,0.0,0.0,15.86,2.21,0.0
20140517:2110,0.0,0.0,0.0,0.0,0.0,14.8,1.86,0.0
20140517:2210,0.0,0.0,0.0,0.0,0.0,13.21,1.17,0.0
20140517:2310,0.0,0.0,0.0,0.0,0.0,13.21,0.69,0.0
20140518:0010,0.0,0.0,0.0,0.0,0.0,11.09,1.66,0.0
20140518:0110,0.0,0.0,0.0,0.0,0.0,10.55,2.0,0.0
20140518:0210,0.0,0.0,0.0,0.0,0.0,10.02,2.0,0.0
20140518:0310,0.0,0.0,0.0,0.0,0.0,10.02,2.0,0.0
20140518:0410,0.0,0.0,0.0,0.0,0.0,9.49,2.0,0.0
20140518:0510,10.41,0.0,32.55,1.66,7.38,9.49,1.93,0.0
20140518:0610,26.08,18.04,56.7,8.39,16.44,12.15,1.93,0.0
20140518:0710,121.92,174.24,97.58,14.41,25.84,14.27,2.55,0.0
20140518:0810,239.19,359.94,129.19,20.32,35.22,15.86,3.24,0.0
20140518:0910,345.25,585.45,119.96,26.08,44.11,16.92,3.72,0.0
20140518:1010,420.33,750.46,120.4,30.26,51.77,17.45,4.0,0.0
20140518:1110,459.25,831.14,132.89,32.51,57.06,18.51,4.28,0.0
20140518:1210,465.68,825.22,153.94,32.81,58.59,18.51,4.34,0.0
20140518:1310,449.77,810.51,131.15,31.96,55.82,18.51,4.28,0.0
20140518:1410,392.75,672.28,142.77,28.74,49.67,19.04,4.14,0.0
20140518:1510,315.76,531.58,116.65,24.64,41.55,18.51,3.79,0.0
20140518:1610,205.2,322.35,107.94,18.92,32.45,18.51,3.17,0.0
20140518:1710,84.5,130.45,78.38,12.78,23.02,18.51,2.97,0.0
20140518:1810,20.69,0.0,55.7,2.84,13.69,17.45,2.83,0.0
20140518:1910,4.02,0.0,18.08,0.92,4.8,16.39,1.79,0.0
20140518:2010,0.0,0.0,0.0,0.0,0.0,14.8,2.14,0.0
20140518:2110,0.0,0.0,0.0,0.0,0.0,14.27,2.48,0.0
20140518:2210,0.0,0.0,0.0,0.0,0.0,14.27,2.9,0.0
20140518:2310,0.0,0.0,0.0,0.0,0.0,14.27,3.38,0.0
20140519:0010,0.0,0.0,0.0,0.0,0.0,14.8,3.79,0.0
20140519:0110,0.0,0.0,0.0,0.0,0.0,14.8,3.86,0.0
20140519:0210,0.0,0.0,0.0,0.0,0.0,14.8,3.72,0.0
20140519:0310,0.0,0.0,0.0,0.0,0.0,14.8,3.72,0.0
20140519:0410,0.0,0.0,0.0,0.0,0.0,14.27,3.72,0.0
20140519:0510,1.73,0.0,11.57,0.59,7.55,14.27,3.93,0.0
20140519:0610,37.96,9.46,85.33,7.06,16.59,15.33,4.07,0.0
20140519:0710,117.44,125.26,132.97,13.19,25.99,15.86,4.14,0.0
20140519:0810,212.1,233.15,199.56,18.03,35.38,16.92,4.62,0.0
20140519:0910,327.44,483.86,182.68,24.79,44.27,17.98,4.83,0.0
20140519:1010,400.7,633.28,192.4,28.89,51.96,18.51,4.97,0.0
20140519:1110,434.72,686.22,219.97,30.85,57.27,19.04,4.9,0.0
20140519:1210,384.08,462.77,334.41,27.89,58.81,19.57,4.9,0.0
20140519:1310,440.24,751.12,168.56,31.37,56.03,20.1,5.24,0.0
20140519:1410,385.28,622.71,172.58,28.19,49.86,20.1,5.38,0.0
20140519:1510,295.82,425.41,180.92,23.17,41.72,20.1,5.17,0.0
20140519:1610,173.21,169.22,194.11,15.81,32.62,20.63,4.97,0.0
20140519:1710,78.43,34.35,144.26,8.98,23.19,20.1,4.48,0.0
20140519:1810,10.48,0.0,34.0,1.74,13.86,20.1,4.41,0.0
20140519:1910,0.07,0.0,5.79,0.3,4.98,18.51,3.93,0.0
20140519:2010,0.0,0.0,0.0,0.0,0.0,17.45,2.9,0.0
20140519:2110,0.0,0.0,0.0,0.0,0.0,16.39,1.59,0.0
20140519:2210,0.0,0.0,0.0,0.0,0.0,15.33,1.72,0.0
20140519:2310,0.0,0.0,0.0,0.0,0.0,14.8,3.03,0.0
20140520:0010,0.0,0.0,0.0,0.0,0.0,14.8,4.14,0.0
20140520:0110,0.0,0.0,0.0,0.0,0.0,14.8,4.34,0.0
20140520:0210,0.0,0.0,0.0,0.0,0.0,14.8,3.66,0.0
20140520:0310,0.0,0.0,0.0,0.0,0.0,14.27,3.31,0.0
