Latitude (decimal degrees):	55.953
Longitude (decimal degrees):	-3.188
Elevation (m):	65
Radiation database:	PVGIS-SARAH2


Slope: 56 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	0.7
System losses (%):	0.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20181226:0711,0.0,0.0,0.0,0.0,0.0,8.1,4.0,0.0
20181226:0811,0.0,0.0,0.0,0.0,0.0,8.01,4.0,0.0
20181226:0911,0.0,0.0,0.0,0.0,0.0,7.9,4.0,0.0
20181226:1011,138.56,145.58,71.2,2.86,6.55,8.0,4.28,0.0
20181226:1111,247.73,260.24,113.98,4.97,9.59,8.06,4.48,0.0
20181226:1211,141.69,123.87,96.44,4.62,10.68,8.34,4.41,0.0
20181226:1311,187.94,184.13,103.46,4.62,9.73,8.56,4.34,0.0
20181226:1411,125.06,127.88,69.84,2.9,6.82,8.56,4.34,0.0
20181226:1511,0.0,0.0,0.0,0.0,0.0,8.15,4.14,0.0
20181226:1611,0.0,0.0,0.0,0.0,0.0,7.82,4.14,0.0
20181226:1711,0.0,0.0,0.0,0.0,0.0,7.76,4.07,0.0
20181226:1811,0.0,0.0,0.0,0.0,0.0,7.58,3.93,0.0
20181226:1911,0.0,0.0,0.0,0.0,0.0,7.8,4.28,0.0
20181226:2011,0.0,0.0,0.0,0.0,0.0,7.84,4.21,0.0
20181226:2111,0.0,0.0,0.0,0.0,0.0,7.72,4.0,0.0
20181226:2211,0.0,0.0,0.0,0.0,0.0,7.41,3.79,0.0
20181226:2311,0.0,0.0,0.0,0.0,0.0,7.09,3.86,0.0
20181227:0011,0.0,0.0,0.0,0.0,0.0,6.82,3.79,0.0
20181227:0111,0.0,0.0,0.0,0.0,0.0,6.73,3.72,0.0
20181227:0211,0.0,0.0,0.0,0.0,0.0,6.77,3.72,0.0
20181227:0311,0.0,0.0,0.0,0.0,0.0,6.84,3.66,0.0
20181227:0411,0.0,0.0,0.0,0.0,0.0,6.97,3.59,0.0
20181227:0511,0.0,0.0,0.0,0.0,0.0,7.06,3.45,0.0
20181227:0611,0.0,0.0,0.0,0.0,0.0,7.16,3.31,0.0
20181227:0711,0.0,0.0,0.0,0.0,0.0,7.72,3.38,0.0
20181227:0811,0.0,0.0,0.0,0.0,0.0,7.72,3.45,0.0
20181227:0911,0.0,0.0,0.0,0.0,0.0,7.71,3.52,0.0
20181227:1011,27.6,20.76,34.15,1.8,6.56,7.89,3.66,0.0
20181227:1111,184.83,180.14,103.03,4.58,9.61,8.16,3.66,0.0
20181227:1211,288.89,306.25,131.48,5.9,10.71,8.32,3.38,0.0
20181227:1311,96.47,78.56,77.46,3.83,9.78,8.49,3.24,0.0
20181227:1411,15.74,6.68,29.36,1.63,6.88,8.52,2.97,0.0
20181227:1511,0.0,0.0,0.0,0.0,0.0,8.4,2.69,0.0
20181227:1611,0.0,0.0,0.0,0.0,0.0,8.18,2.41,0.0
20181227:1711,0.0,0.0,0.0,0.0,0.0,8.05,2.21,0.0
20181227:1811,0.0,0.0,0.0,0.0,0.0,7.96,2.07,0.0
20181227:1911,0.0,0.0,0.0,0.0,0.0,8.15,2.14,0.0
20181227:2011,0.0,0.0,0.0,0.0,0.0,8.09,2.28,0.0
20181227:2111,0.0,0.0,0.0,0.0,0.0,8.05,2.34,0.0
20181227:2211,0.0,0.0,0.0,0.0,0.0,8.03,2.34,0.0
20181227:2311,0.0,0.0,0.0,0.0,0.0,7.96,2.34,0.0
20181228:0011,0.0,0.0,0.0,0.0,0.0,7.9,2.41,0.0
20181228:0111,0.0,0.0,0.0,0.0,0.0,7.92,2.76,0.0
20181228:0211,0.0,0.0,0.0,0.0,0.0,7.99,3.24,0.0
20181228:0311,0.0,0.0,0.0,0.0,0.0,7.93,3.72,0.0
20181228:0411,0.0,0.0,0.0,0.0,0.0,7.73,4.07,0.0
20181228:0511,0.0,0.0,0.0,0.0,0.0,7.55,4.28,0.0
20181228:0611,0.0,0.0,0.0,0.0,0.0,7.35,4.76,0.0
20181228:0711,0.0,0.0,0.0,0.0,0.0,7.6,4.97,0.0
20181228:0811,0.0,0.0,0.0,0.0,0.0,8.08,5.66,0.0
20181228:0911,0.0,0.0,0.0,0.0,0.0,8.48,6.0,0.0
20181228:1011,84.49,82.82,56.48,2.51,6.57,8.89,5.66,0.0
20181228:1111,172.46,163.73,101.29,4.53,9.64,8.93,5.38,0.0
20181228:1211,443.22,536.38,134.7,7.09,10.76,8.46,5.31,0.0
20181228:1311,338.32,375.15,132.96,5.85,9.84,7.85,5.1,0.0
20181228:1411,294.95,344.07,100.06,3.96,6.96,7.4,4.62,0.0
20181228:1511,30.76,48.39,11.94,0.62,2.34,6.92,4.14,0.0
20181228:1611,0.0,0.0,0.0,0.0,0.0,6.28,3.45,0.0
20181228:1711,0.0,0.0,0.0,0.0,0.0,5.69,2.76,0.0
20181228:1811,0.0,0.0,0.0,0.0,0.0,5.37,2.69,0.0
20181228:1911,0.0,0.0,0.0,0.0,0.0,5.35,3.38,0.0
20181228:2011,0.0,0.0,0.0,0.0,0.0,5.49,2.9,0.0
20181228:2111,0.0,0.0,0.0,0.0,0.0,5.49,2.83,0.0
20181228:2211,0.0,0.0,0.0,0.0,0.0,5.63,3.31,0.0
20181228:2311,0.0,0.0,0.0,0.0,0.0,5.8,3.59,0.0
20181229:0011,0.0,0.0,0.0,0.0,0.0,6.5,3.86,0.0
20181229:0111,0.0,0.0,0.0,0.0,0.0,7.72,5.1,0.0
20181229:0211,0.0,0.0,0.0,0.0,0.0,8.76,6.14,0.0
20181229:0311,0.0,0.0,0.0,0.0,0.0,9.39,7.38,0.0
20181229:0411,0.0,0.0,0.0,0.0,0.0,9.85,8.0,0.0
20181229:0511,0.0,0.0,0.0,0.0,0.0,10.15,8.9,0.0
20181229:0611,0.0,0.0,0.0,0.0,0.0,10.13,9.59,0.0
20181229:0711,0.0,0.0,0.0,0.0,0.0,10.13,9.31,0.0
20181229:0811,0.0,0.0,0.0,0.0,0.0,9.56,9.38,0.0
20181229:0911,0.0,0.0,0.0,0.0,0.0,9.03,9.38,0.0
20181229:1011,41.72,34.37,41.97,2.11,6.59,8.35,8.76,0.0
20181229:1111,398.09,468.26,125.11,6.07,9.67,7.93,7.72,0.0
20181229:1211,427.66,504.63,136.2,6.95,10.81,7.89,6.55,0.0
20181229:1311,369.15,424.77,129.29,6.03,9.91,7.84,5.45,0.0
20181229:1411,152.96,157.25,79.33,3.21,7.04,7.48,4.76,0.0
20181229:1511,19.68,31.13,11.71,0.62,2.43,7.05,4.55,0.0
20181229:1611,0.0,0.0,0.0,0.0,0.0,6.28,4.21,0.0
20181229:1711,0.0,0.0,0.0,0.0,0.0,5.77,3.86,0.0
20181229:1811,0.0,0.0,0.0,0.0,0.0,5.34,3.45,0.0
20181229:1911,0.0,0.0,0.0,0.0,0.0,5.35,3.17,0.0
20181229:2011,0.0,0.0,0.0,0.0,0.0,5.01,2.9,0.0
20181229:2111,0.0,0.0,0.0,0.0,0.0,5.26,2.69,0.0
20181229:2211,0.0,0.0,0.0,0.0,0.0,5.43,3.1,0.0
20181229:2311,0.0,0.0,0.0,0.0,0.0,5.83,3.45,0.0
20181230:0011,0.0,0.0,0.0,0.0,0.0,6.15,3.1,0.0
20181230:0111,0.0,0.0,0.0,0.0,0.0,6.21,2.97,0.0
20181230:0211,0.0,0.0,0.0,0.0,0.0,6.45,3.24,0.0
20181230:0311,0.0,0.0,0.0,0.0,0.0,6.9,3.52,0.0
20181230:0411,0.0,0.0,0.0,0.0,0.0,7.59,4.07,0.0
20181230:0511,0.0,0.0,0.0,0.0,0.0,8.45,4.76,0.0
20181230:0611,0.0,0.0,0.0,0.0,0.0,9.12,5.24,0.0
20181230:0711,0.0,0.0,0.0,0.0,0.0,9.39,5.79,0.0
20181230:0811,0.0,0.0,0.0,0.0,0.0,8.94,5.93,0.0
20181230:0911,0.0,0.0,0.0,0.0,0.0,8.29,5.86,0.0
20181230:1011,0.29,0.0,6.23,0.35,6.62,8.17,5.72,0.0
20181230:1111,8.41,0.0,23.37,1.32,9.71,8.2,5.59,0.0
20181230:1211,27.36,4.87,49.31,2.77,10.87,8.4,5.72,0.0
20181230:1311,100.67,82.35,79.08,3.92,9.98,8.48,6.0,0.0
20181230:1411,34.99,25.93,40.29,2.11,7.12,8.44,6.14,0.0
20181230:1511,0.05,0.0,5.45,0.31,2.53,8.49,6.14,0.0
20181230:1611,0.0,0.0,0.0,0.0,0.0,8.41,6.0,0.0
20181230:1711,0.0,0.0,0.0,0.0,0.0,8.39,5.79,0.0
20181230:1811,0.0,0.0,0.0,0.0,0.0,8.34,5.66,0.0
20181230:1911,0.0,0.0,0.0,0.0,0.0,8.9,5.38,0.0
20181230:2011,0.0,0.0,0.0,0.0,0.0,8.73,5.24,0.0
20181230:2111,0.0,0.0,0.0,0.0,0.0,8.58,5.17,0.0
20181230:2211,0.0,0.0,0.0,0.0,0.0,8.47,5.31,0.0
20181230:2311,0.0,0.0,0.0,0.0,0.0,8.41,5.45,0.0
20181231:0011,0.0,0.0,0.0,0.0,0.0,8.32,5.45,0.0
20181231:0111,0.0,0.0,0.0,0.0,0.0,8.2,5.45,0.0
20181231:0211,0.0,0.0,0.0,0.0,0.0,8.24,5.72,0.0
20181231:0311,0.0,0.0,0.0,0.0,0.0,8.31,5.86,0.0
20181231:0411,0.0,0.0,0.0,0.0,0.0,8.23,6.0,0.0
20181231:0511,0.0,0.0,0.0,0.0,0.0,8.09,6.14,0.0
20181231:0611,0.0,0.0,0.0,0.0,0.0,8.03,6.28,0.0
20181231:0711,0.0,0.0,0.0,0.0,0.0,8.33,6.55,0.0
20181231:0811,0.0,0.0,0.0,0.0,0.0,8.32,6.69,0.0
20181231:0911,0.0,0.0,0.0,0.0,0.0,8.32,6.83,0.0
20181231:1011,114.33,115.61,65.99,2.77,6.65,8.4,7.03,0.0
20181231:1111,40.99,20.84,54.04,2.95,9.77,8.5,7.45,0.0
20181231:1211,142.71,121.18,99.56,4.8,10.94,8.52,7.86,0.0
20181231:1311,47.16,25.55,58.46,3.17,10.06,8.6,7.79,0.0
20181231:1411,2.78,0.0,12.46,0.7,7.22,8.45,7.66,0.0
20181231:1511,0.05,0.0,5.45,0.31,2.63,8.33,7.66,0.0
20181231:1611,0.0,0.0,0.0,0.0,0.0,8.31,7.86,0.0
20181231:1711,0.0,0.0,0.0,0.0,0.0,8.5,8.14,0.0
20181231:1811,0.0,0.0,0.0,0.0,0.0,8.77,8.41,0.0
20181231:1911,0.0,0.0,0.0,0.0,0.0,9.43,8.9,0.0
20181231:2011,0.0,0.0,0.0,0.0,0.0,9.54,9.03,0.0
20181231:2111,0.0,0.0,0.0,0.0,0.0,9.58,9.03,0.0
20181231:2211,0.0,0.0,0.0,0.0,0.0,9.67,8.76,0.0
20181231:2311,0.0,0.0,0.0,0.0,0.0,9.8,8.14,0.0
20190101:0011,0.0,0.0,0.0,0.0,0.0,9.63,6.97,0.0
20190101:0111,0.0,0.0,0.0,0.0,0.0,8.97,5.72,0.0
20190101:0211,0.0,0.0,0.0,0.0,0.0,7.86,4.62,0.0
20190101:0311,0.0,0.0,0.0,0.0,0.0,6.4,3.59,0.0
20190101:0411,0.0,0.0,0.0,0.0,0.0,5.28,3.1,0.0
20190101:0511,0.0,0.0,0.0,0.0,0.0,4.5,3.17,0.0
20190101:0611,0.0,0.0,0.0,0.0,0.0,3.98,3.24,0.0
20190101:0711,0.0,0.0,0.0,0.0,0.0,3.97,3.38,0.0
20190101:0811,0.0,0.0,0.0,0.0,0.0,3.64,3.17,0.0
20190101:0911,0.0,0.0,0.0,0.0,0.0,3.3,2.97,0.0
20190101:1011,116.1,114.59,66.88,2.82,6.7,3.5,2.83,0.0
20190101:1111,346.95,387.81,131.24,5.9,9.84,4.19,2.76,0.0
20190101:1211,324.71,346.27,140.46,6.38,11.03,4.89,2.62,0.0
20190101:1311,129.88,111.33,89.81,4.31,10.18,5.19,3.38,0.0
20190101:1411,127.84,126.2,72.58,3.12,7.35,4.9,3.45,0.0
20190101:1511,0.0,0.0,4.67,0.26,2.77,4.29,3.1,0.0
20190101:1611,0.0,0.0,0.0,0.0,0.0,3.45,2.55,0.0
20190101:1711,0.0,0.0,0.0,0.0,0.0,2.75,2.34,0.0
20190101:1811,0.0,0.0,0.0,0.0,0.0,2.05,2.14,0.0
20190101:1911,0.0,0.0,0.0,0.0,0.0,1.58,2.34,0.0
20190101:2011,0.0,0.0,0.0,0.0,0.0,0.74,2.14,0.0
20190101:2111,0.0,0.0,0.0,0.0,0.0,-0.11,2.0,0.0
20190101:2211,0.0,0.0,0.0,0.0,0.0,-0.79,1.93,0.0
20190101:2311,0.0,0.0,0.0,0.0,0.0,-1.37,1.86,0.0
20190102:0011,0.0,0.0,0.0,0.0,0.0,-1.64,1.79,0.0
20190102:0111,0.0,0.0,0.0,0.0,0.0,-1.77,1.72,0.0
20190102:0211,0.0,0.0,0.0,0.0,0.0,-1.97,1.86,0.0
20190102:0311,0.0,0.0,0.0,0.0,0.0,-2.18,1.86,0.0
20190102:0411,0.0,0.0,0.0,0.0,0.0,-2.21,1.79,0.0
20190102:0511,0.0,0.0,0.0,0.0,0.0,-2.38,1.72,0.0
20190102:0611,0.0,0.0,0.0,0.0,0.0,-2.44,1.59,0.0
20190102:0711,0.0,0.0,0.0,0.0,0.0,-1.6,1.24,0.0
20190102:0811,0.0,0.0,0.0,0.0,0.0,-1.28,1.03,0.0
20190102:0911,0.0,0.0,0.0,0.0,0.0,-1.06,0.97,0.0
20190102:1011,93.78,86.91,60.65,2.68,6.76,-1.18,0.97,0.0
20190102:1111,330.4,359.51,130.81,5.81,9.91,-0.5,0.97,0.0
20190102:1211,357.73,391.64,144.31,6.69,11.12,0.99,0.97,0.0
20190102:1311,331.42,361.29,134.3,6.03,10.27,1.13,0.97,0.0
20190102:1411,277.24,311.38,102.87,4.14,7.46,1.13,0.97,0.0
20190102:1511,18.35,26.46,13.24,0.7,2.89,0.51,1.17,0.0
20190102:1611,0.0,0.0,0.0,0.0,0.0,-1.17,1.38,0.0
20190102:1711,0.0,0.0,0.0,0.0,0.0,-2.13,1.45,0.0
20190102:1811,0.0,0.0,0.0,0.0,0.0,-2.37,1.52,0.0
20190102:1911,0.0,0.0,0.0,0.0,0.0,-2.41,1.66,0.0
20190102:2011,0.0,0.0,0.0,0.0,0.0,-2.82,1.79,0.0
20190102:2111,0.0,0.0,0.0,0.0,0.0,-3.11,1.93,0.0
20190102:2211,0.0,0.0,0.0,0.0,0.0,-3.09,2.0,0.0
20190102:2311,0.0,0.0,0.0,0.0,0.0,-2.83,2.07,0.0
20190103:0011,0.0,0.0,0.0,0.0,0.0,-2.63,2.14,0.0
20190103:0111,0.0,0.0,0.0,0.0,0.0,-2.21,2.07,0.0
20190103:0211,0.0,0.0,0.0,0.0,0.0,-2.35,1.86,0.0
20190103:0311,0.0,0.0,0.0,0.0,0.0,-2.19,1.72,0.0
20190103:0411,0.0,0.0,0.0,0.0,0.0,-1.97,1.79,0.0
20190103:0511,0.0,0.0,0.0,0.0,0.0,-2.02,1.86,0.0
20190103:0611,0.0,0.0,0.0,0.0,0.0,-1.97,1.86,0.0
20190103:0711,0.0,0.0,0.0,0.0,0.0,-0.63,1.72,0.0
20190103:0811,0.0,0.0,0.0,0.0,0.0,-0.1,1.59,0.0
20190103:0911,0.0,0.0,0.0,0.0,0.0,0.34,1.52,0.0
20190103:1011,2.55,0.0,11.68,0.66,6.82,0.68,1.66,0.0
20190103:1111,9.61,0.0,24.92,1.41,9.98,1.76,1.72,0.0
20190103:1211,10.49,0.0,26.48,1.5,11.21,2.42,1.86,0.0
20190103:1311,10.91,0.0,27.26,1.54,10.38,3.03,2.07,0.0
20190103:1411,5.62,0.0,17.91,1.01,7.57,3.19,2.07,0.0
20190103:1511,0.0,0.0,2.34,0.13,3.01,2.91,2.14,0.0
20190103:1611,0.0,0.0,0.0,0.0,0.0,2.17,2.07,0.0
20190103:1711,0.0,0.0,0.0,0.0,0.0,1.53,2.14,0.0
20190103:1811,0.0,0.0,0.0,0.0,0.0,1.02,2.28,0.0
20190103:1911,0.0,0.0,0.0,0.0,0.0,1.45,2.28,0.0
20190103:2011,0.0,0.0,0.0,0.0,0.0,1.59,2.34,0.0
20190103:2111,0.0,0.0,0.0,0.0,0.0,1.59,2.41,0.0
20190103:2211,0.0,0.0,0.0,0.0,0.0,1.4,2.41,0.0
20190103:2311,0.0,0.0,0.0,0.0,0.0,1.63,2.28,0.0
20190104:0011,0.0,0.0,0.0,0.0,0.0,1.39,2.41,0.0
20190104:0111,0.0,0.0,0.0,0.0,0.0,1.67,2.62,0.0
20190104:0211,0.0,0.0,0.0,0.0,0.0,1.75,2.76,0.0
20190104:0311,0.0,0.0,0.0,0.0,0.0,2.06,2.9,0.0
20190104:0411,0.0,0.0,0.0,0.0,0.0,2.49,2.9,0.0
20190104:0511,0.0,0.0,0.0,0.0,0.0,2.55,2.97,0.0
20190104:0611,0.0,0.0,0.0,0.0,0.0,2.91,2.97,0.0
20190104:0711,0.0,0.0,0.0,0.0,0.0,3.48,3.1,0.0
20190104:0811,0.0,0.0,0.0,0.0,0.0,3.69,3.03,0.0
20190104:0911,0.0,0.0,0.0,0.0,0.0,4.02,2.9,0.0
20190104:1011,0.31,0.0,6.23,0.35,6.88,4.48,2.83,0.0
20190104:1111,3.2,0.0,13.24,0.75,10.07,4.96,2.76,0.0
20190104:1211,5.14,0.0,17.14,0.97,11.31,5.4,3.1,0.0
20190104:1311,24.64,4.93,44.58,2.51,10.49,5.51,2.97,0.0
20190104:1411,0.57,0.0,7.01,0.4,7.7,5.59,3.17,0.0
20190104:1511,0.0,0.0,2.34,0.13,3.14,5.15,3.24,0.0
20190104:1611,0.0,0.0,0.0,0.0,0.0,4.24,3.31,0.0
20190104:1711,0.0,0.0,0.0,0.0,0.0,3.52,3.31,0.0
20190104:1811,0.0,0.0,0.0,0.0,0.0,2.93,3.38,0.0
20190104:1911,0.0,0.0,0.0,0.0,0.0,3.26,3.59,0.0
20190104:2011,0.0,0.0,0.0,0.0,0.0,2.92,3.52,0.0
20190104:2111,0.0,0.0,0.0,0.0,0.0,2.41,3.38,0.0
20190104:2211,0.0,0.0,0.0,0.0,0.0,2.16,3.38,0.0
20190104:2311,0.0,0.0,0.0,0.0,0.0,2.02,3.38,0.0
20190105:0011,0.0,0.0,0.0,0.0,0.0,1.83,3.38,0.0
20190105:0111,0.0,0.0,0.0,0.0,0.0,1.53,3.31,0.0
20190105:0211,0.0,0.0,0.0,0.0,0.0,1.53,3.31,0.0
20190105:0311,0.0,0.0,0.0,0.0,0.0,1.27,3.17,0.0
20190105:0411,0.0,0.0,0.0,0.0,0.0,1.17,3.03,0.0
20190105:0511,0.0,0.0,0.0,0.0,0.0,0.89,2.97,0.0
20190105:0611,0.0,0.0,0.0,0.0,0.0,0.74,3.03,0.0
20190105:0711,0.0,0.0,0.0,0.0,0.0,1.45,3.17,0.0
20190105:0811,0.0,0.0,0.0,0.0,0.0,1.61,3.1,0.0
20190105:0911,0.0,0.0,0.0,0.0,0.0,1.79,3.03,0.0
20190105:1011,0.88,0.0,7.79,0.44,6.96,2.12,3.03,0.0
20190105:1111,3.63,0.0,14.02,0.79,10.16,2.86,3.03,0.0
20190105:1211,2.51,0.0,11.68,0.66,11.41,3.45,3.03,0.0
20190105:1311,4.78,0.0,16.36,0.92,10.61,3.92,3.31,0.0
20190105:1411,7.72,0.0,21.81,1.23,7.83,4.19,3.86,0.0
20190105:1511,0.0,0.0,4.67,0.26,3.28,3.97,3.24,0.0
20190105:1611,0.0,0.0,0.0,0.0,0.0,3.42,3.17,0.0
20190105:1711,0.0,0.0,0.0,0.0,0.0,2.94,3.03,0.0
20190105:1811,0.0,0.0,0.0,0.0,0.0,2.65,2.97,0.0
20190105:1911,0.0,0.0,0.0,0.0,0.0,2.75,3.17,0.0
20190105:2011,0.0,0.0,0.0,0.0,0.0,3.08,3.1,0.0
20190105:2111,0.0,0.0,0.0,0.0,0.0,3.56,3.17,0.0
20190105:2211,0.0,0.0,0.0,0.0,0.0,4.0,3.17,0.0
20190105:2311,0.0,0.0,0.0,0.0,0.0,4.48,3.03,0.0
20190106:0011,0.0,0.0,0.0,0.0,0.0,4.86,3.03,0.0
20190106:0111,0.0,0.0,0.0,0.0,0.0,5.24,3.03,0.0
20190106:0211,0.0,0.0,0.0,0.0,0.0,5.62,3.1,0.0
20190106:0311,0.0,0.0,0.0,0.0,0.0,5.91,3.31,0.0
20190106:0411,0.0,0.0,0.0,0.0,0.0,6.06,3.52,0.0
20190106:0511,0.0,0.0,0.0,0.0,0.0,6.24,3.66,0.0
20190106:0611,0.0,0.0,0.0,0.0,0.0,6.34,3.45,0.0
20190106:0711,0.0,0.0,0.0,0.0,0.0,6.38,2.97,0.0
20190106:0811,0.0,0.0,0.0,0.0,0.0,6.46,2.76,0.0
20190106:0911,0.0,0.0,0.0,0.0,0.0,6.55,2.34,0.0
20190106:1011,28.05,19.23,36.14,1.94,7.04,6.73,2.07,0.0
20190106:1111,9.33,0.0,24.92,1.41,10.26,7.05,1.93,0.0
20190106:1211,8.43,0.0,23.37,1.32,11.53,7.51,2.07,0.0
20190106:1311,12.93,0.0,31.16,1.76,10.74,7.75,2.07,0.0
20190106:1411,7.55,0.0,21.81,1.23,7.97,7.72,1.52,0.0
20190106:1511,0.0,0.0,3.12,0.18,3.43,7.58,1.52,0.0
20190106:1611,0.0,0.0,0.0,0.0,0.0,7.39,1.52,0.0
20190106:1711,0.0,0.0,0.0,0.0,0.0,7.27,1.45,0.0
20190106:1811,0.0,0.0,0.0,0.0,0.0,7.17,1.52,0.0
20190106:1911,0.0,0.0,0.0,0.0,0.0,7.11,1.59,0.0
20190106:2011,0.0,0.0,0.0,0.0,0.0,7.19,1.86,0.0
20190106:2111,0.0,0.0,0.0,0.0,0.0,7.27,2.28,0.0
20190106:2211,0.0,0.0,0.0,0.0,0.0,7.37,2.9,0.0
20190106:2311,0.0,0.0,0.0,0.0,0.0,7.5,3.59,0.0
20190107:0011,0.0,0.0,0.0,0.0,0.0,7.65,4.14,0.0
20190107:0111,0.0,0.0,0.0,0.0,0.0,7.94,4.69,0.0
20190107:0211,0.0,0.0,0.0,0.0,0.0,8.2,5.24,0.0
20190107:0311,0.0,0.0,0.0,0.0,0.0,8.34,5.66,0.0
20190107:0411,0.0,0.0,0.0,0.0,0.0,8.39,5.93,0.0
20190107:0511,0.0,0.0,0.0,0.0,0.0,8.65,6.41,0.0
20190107:0611,0.0,0.0,0.0,0.0,0.0,9.0,7.1,0.0
20190107:0711,0.0,0.0,0.0,0.0,0.0,9.65,7.79,0.0
20190107:0811,0.0,0.0,0.0,0.0,0.0,9.77,8.62,0.0
20190107:0911,0.0,0.0,0.0,0.0,0.0,9.65,9.31,0.0
20190107:1011,4.63,0.0,16.36,0.92,7.13,9.57,9.86,0.0
20190107:1111,363.14,408.24,132.93,6.29,10.36,9.37,9.86,0.0
20190107:1211,201.39,183.07,120.27,5.68,11.65,8.26,9.31,0.0
20190107:1311,456.05,553.58,123.07,7.17,10.88,7.78,9.59,0.0
20190107:1411,358.21,427.65,103.64,4.93,8.11,7.75,9.45,0.0
20190107:1511,163.9,216.26,36.15,1.63,3.58,7.69,9.31,0.0
20190107:1611,0.0,0.0,0.0,0.0,0.0,7.36,9.1,0.0
20190107:1711,0.0,0.0,0.0,0.0,0.0,7.02,8.69,0.0
20190107:1811,0.0,0.0,0.0,0.0,0.0,6.8,8.21,0.0
20190107:1911,0.0,0.0,0.0,0.0,0.0,6.87,7.86,0.0
20190107:2011,0.0,0.0,0.0,0.0,0.0,6.77,7.59,0.0
20190107:2111,0.0,0.0,0.0,0.0,0.0,6.52,7.17,0.0
20190107:2211,0.0,0.0,0.0,0.0,0.0,6.24,6.62,0.0
20190107:2311,0.0,0.0,0.0,0.0,0.0,5.96,6.14,0.0
20190108:0011,0.0,0.0,0.0,0.0,0.0,5.64,5.59,0.0
20190108:0111,0.0,0.0,0.0,0.0,0.0,5.65,5.24,0.0
20190108:0211,0.0,0.0,0.0,0.0,0.0,5.61,5.03,0.0
20190108:0311,0.0,0.0,0.0,0.0,0.0,5.57,4.76,0.0
20190108:0411,0.0,0.0,0.0,0.0,0.0,5.49,4.55,0.0
20190108:0511,0.0,0.0,0.0,0.0,0.0,5.26,4.34,0.0
20190108:0611,0.0,0.0,0.0,0.0,0.0,4.96,4.14,0.0
20190108:0711,0.0,0.0,0.0,0.0,0.0,4.64,3.79,0.0
20190108:0811,0.0,0.0,0.0,0.0,0.0,4.15,3.66,0.0
20190108:0911,0.0,0.0,0.0,0.0,0.0,3.86,3.59,0.0
20190108:1011,126.5,124.84,71.31,3.08,7.22,4.03,3.66,0.0
20190108:1111,417.07,496.53,127.47,6.73,10.48,4.67,3.86,0.0
20190108:1211,388.22,435.0,145.85,7.26,11.78,5.21,3.72,0.0
20190108:1311,177.89,160.41,108.81,5.15,11.02,5.46,4.0,0.0
20190108:1411,58.27,45.48,54.1,2.77,8.26,5.4,3.79,0.0
20190108:1511,2.48,0.0,11.68,0.66,3.74,5.17,3.45,0.0
20190108:1611,0.0,0.0,0.0,0.0,0.0,4.55,3.1,0.0
20190108:1711,0.0,0.0,0.0,0.0,0.0,4.24,3.03,0.0
20190108:1811,0.0,0.0,0.0,0.0,0.0,3.68,3.03,0.0
20190108:1911,0.0,0.0,0.0,0.0,0.0,3.45,3.03,0.0
20190108:2011,0.0,0.0,0.0,0.0,0.0,3.2,2.83,0.0
20190108:2111,0.0,0.0,0.0,0.0,0.0,3.13,2.62,0.0
20190108:2211,0.0,0.0,0.0,0.0,0.0,2.83,2.55,0.0
20190108:2311,0.0,0.0,0.0,0.0,0.0,2.85,2.55,0.0
20190109:0011,0.0,0.0,0.0,0.0,0.0,2.53,2.62,0.0
20190109:0111,0.0,0.0,0.0,0.0,0.0,1.93,2.62,0.0
20190109:0211,0.0,0.0,0.0,0.0,0.0,1.5,2.62,0.0
20190109:0311,0.0,0.0,0.0,0.0,0.0,1.15,2.48,0.0
20190109:0411,0.0,0.0,0.0,0.0,0.0,0.66,2.28,0.0
20190109:0511,0.0,0.0,0.0,0.0,0.0,0.09,2.14,0.0
20190109:0611,0.0,0.0,0.0,0.0,0.0,-0.08,2.21,0.0
20190109:0711,0.0,0.0,0.0,0.0,0.0,-0.46,2.14,0.0
20190109:0811,0.0,0.0,0.0,0.0,0.0,-0.57,1.93,0.0
20190109:0911,9.45,15.29,9.63,0.53,2.36,-0.81,1.72,0.0
20190109:1011,200.32,209.22,88.61,3.61,7.33,-0.46,1.52,0.0
20190109:1111,421.25,515.24,119.4,6.78,10.6,1.07,1.31,0.0
20190109:1211,414.54,484.31,141.35,7.53,11.91,2.29,1.52,0.0
20190109:1311,245.69,242.43,124.04,5.77,11.17,2.74,1.72,0.0
20190109:1411,284.54,318.6,106.72,4.66,8.42,2.73,1.72,0.0
20190109:1511,95.8,119.72,33.52,1.5,3.9,2.44,2.0,0.0
20190109:1611,0.0,0.0,0.0,0.0,0.0,2.28,2.14,0.0
20190109:1711,0.0,0.0,0.0,0.0,0.0,2.39,2.21,0.0
20190109:1811,0.0,0.0,0.0,0.0,0.0,2.52,2.21,0.0
20190109:1911,0.0,0.0,0.0,0.0,0.0,2.67,2.62,0.0
20190109:2011,0.0,0.0,0.0,0.0,0.0,2.92,2.76,0.0
20190109:2111,0.0,0.0,0.0,0.0,0.0,3.2,2.97,0.0
20190109:2211,0.0,0.0,0.0,0.0,0.0,3.54,3.24,0.0
20190109:2311,0.0,0.0,0.0,0.0,0.0,3.85,3.31,0.0
