Latitude (decimal degrees):	53.408
Longitude (decimal degrees):	-2.992
Elevation (m):	31
Radiation database:	PVGIS-SARAH2


Slope: 53 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	0.7
System losses (%):	0.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20151011:1911,0.0,0.0,0.0,0.0,0.0,11.53,2.34,0.0
20151011:2011,0.0,0.0,0.0,0.0,0.0,10.9,2.55,0.0
20151011:2111,0.0,0.0,0.0,0.0,0.0,10.35,2.83,0.0
20151011:2211,0.0,0.0,0.0,0.0,0.0,9.72,2.76,0.0
20151011:2311,0.0,0.0,0.0,0.0,0.0,9.08,2.21,0.0
20151012:0011,0.0,0.0,0.0,0.0,0.0,8.0,1.66,0.0
20151012:0111,0.0,0.0,0.0,0.0,0.0,7.52,1.24,0.0
20151012:0211,0.0,0.0,0.0,0.0,0.0,7.58,1.1,0.0
20151012:0311,0.0,0.0,0.0,0.0,0.0,8.04,0.9,0.0
20151012:0411,0.0,0.0,0.0,0.0,0.0,7.98,0.62,0.0
20151012:0511,0.0,0.0,0.0,0.0,0.0,7.79,0.34,0.0
20151012:0611,0.0,0.0,0.0,0.0,0.0,7.59,0.07,0.0
20151012:0711,39.88,48.49,31.11,1.74,4.8,6.17,0.34,0.0
20151012:0811,134.41,110.18,102.57,5.65,12.86,6.63,0.83,0.0
20151012:0911,11.82,0.0,29.49,1.49,19.84,8.02,0.76,0.0
20151012:1011,68.78,2.08,114.36,5.82,25.22,9.57,1.1,0.0
20151012:1111,335.46,270.98,242.52,14.26,28.47,11.18,3.03,0.0
20151012:1211,157.25,52.76,191.63,10.1,29.21,11.68,4.83,0.0
20151012:1311,498.19,555.92,209.05,16.84,27.32,12.16,5.86,0.0
20151012:1411,371.04,368.1,195.39,13.09,23.06,12.19,6.14,0.0
20151012:1511,302.14,321.97,139.05,9.73,16.91,12.07,6.21,0.0
20151012:1611,164.73,185.57,80.22,4.97,9.39,11.84,5.72,0.0
20151012:1711,0.0,0.0,0.0,0.0,0.0,11.39,5.38,0.0
20151012:1811,0.0,0.0,0.0,0.0,0.0,10.77,5.03,0.0
20151012:1911,0.0,0.0,0.0,0.0,0.0,10.42,4.9,0.0
20151012:2011,0.0,0.0,0.0,0.0,0.0,10.03,4.76,0.0
20151012:2111,0.0,0.0,0.0,0.0,0.0,9.78,4.9,0.0
20151012:2211,0.0,0.0,0.0,0.0,0.0,9.47,5.03,0.0
20151012:2311,0.0,0.0,0.0,0.0,0.0,9.11,5.03,0.0
20151013:0011,0.0,0.0,0.0,0.0,0.0,8.76,4.9,0.0
20151013:0111,0.0,0.0,0.0,0.0,0.0,8.45,4.62,0.0
20151013:0211,0.0,0.0,0.0,0.0,0.0,8.06,4.14,0.0
20151013:0311,0.0,0.0,0.0,0.0,0.0,7.8,3.66,0.0
20151013:0411,0.0,0.0,0.0,0.0,0.0,7.59,3.45,0.0
20151013:0511,0.0,0.0,0.0,0.0,0.0,7.47,3.38,0.0
20151013:0611,0.0,0.0,0.0,0.0,0.0,7.28,3.38,0.0
20151013:0711,55.23,75.36,30.53,1.82,4.52,7.68,3.45,0.0
20151013:0811,201.82,205.53,106.83,6.54,12.56,8.36,3.31,0.0
20151013:0911,405.79,485.57,133.86,12.28,19.52,9.49,3.66,0.0
20151013:1011,506.23,619.24,162.83,16.08,24.87,10.54,4.07,0.0
20151013:1111,544.39,657.23,193.19,18.01,28.11,11.38,4.0,0.0
20151013:1211,31.32,0.0,61.37,3.11,28.83,12.07,3.72,0.0
20151013:1311,60.44,0.0,105.21,5.33,26.94,12.56,3.31,0.0
20151013:1411,43.75,0.0,80.5,4.08,22.69,12.78,3.1,0.0
20151013:1511,67.7,20.8,95.55,4.97,16.55,12.77,3.1,0.0
20151013:1611,38.01,19.77,53.17,2.75,9.04,12.38,2.83,0.0
20151013:1711,0.0,0.0,0.0,0.0,0.0,11.89,2.76,0.0
20151013:1811,0.0,0.0,0.0,0.0,0.0,11.17,2.62,0.0
20151013:1911,0.0,0.0,0.0,0.0,0.0,10.42,2.41,0.0
20151013:2011,0.0,0.0,0.0,0.0,0.0,9.86,2.69,0.0
20151013:2111,0.0,0.0,0.0,0.0,0.0,9.31,2.9,0.0
20151013:2211,0.0,0.0,0.0,0.0,0.0,8.7,2.9,0.0
20151013:2311,0.0,0.0,0.0,0.0,0.0,8.02,2.83,0.0
20151014:0011,0.0,0.0,0.0,0.0,0.0,7.39,2.48,0.0
20151014:0111,0.0,0.0,0.0,0.0,0.0,6.68,2.0,0.0
20151014:0211,0.0,0.0,0.0,0.0,0.0,5.67,1.72,0.0
20151014:0311,0.0,0.0,0.0,0.0,0.0,5.09,1.66,0.0
20151014:0411,0.0,0.0,0.0,0.0,0.0,4.57,1.66,0.0
20151014:0511,0.0,0.0,0.0,0.0,0.0,4.17,1.52,0.0
20151014:0611,0.0,0.0,0.0,0.0,0.0,4.19,1.38,0.0
20151014:0711,15.8,16.93,21.2,1.13,4.24,5.52,0.76,0.0
20151014:0811,54.83,23.1,72.24,3.76,12.27,5.62,0.69,0.0
20151014:0911,58.99,6.76,94.6,4.85,19.2,7.44,0.9,0.0
20151014:1011,134.0,49.05,161.18,8.48,24.53,8.65,1.24,0.0
20151014:1111,555.72,718.84,170.62,18.26,27.75,9.94,1.79,0.0
20151014:1211,156.67,56.01,188.56,9.94,28.45,10.97,2.21,0.0
20151014:1311,170.78,77.71,188.2,10.02,26.57,11.49,2.28,0.0
20151014:1411,344.53,339.33,193.75,12.4,22.32,11.73,2.34,0.0
20151014:1511,30.32,0.0,59.78,3.03,16.19,11.67,2.41,0.0
20151014:1611,60.35,46.84,60.88,3.15,8.7,11.38,2.07,0.0
20151014:1711,0.0,0.0,0.0,0.0,0.0,10.95,2.14,0.0
20151014:1811,0.0,0.0,0.0,0.0,0.0,10.37,2.28,0.0
20151014:1911,0.0,0.0,0.0,0.0,0.0,9.91,2.69,0.0
20151014:2011,0.0,0.0,0.0,0.0,0.0,9.59,2.83,0.0
20151014:2111,0.0,0.0,0.0,0.0,0.0,9.07,2.83,0.0
20151014:2211,0.0,0.0,0.0,0.0,0.0,8.43,2.83,0.0
20151014:2311,0.0,0.0,0.0,0.0,0.0,7.96,2.76,0.0
20151015:0011,0.0,0.0,0.0,0.0,0.0,7.76,2.76,0.0
20151015:0111,0.0,0.0,0.0,0.0,0.0,7.4,2.76,0.0
20151015:0211,0.0,0.0,0.0,0.0,0.0,7.33,2.76,0.0
20151015:0311,0.0,0.0,0.0,0.0,0.0,7.25,2.62,0.0
20151015:0411,0.0,0.0,0.0,0.0,0.0,7.15,2.55,0.0
20151015:0511,0.0,0.0,0.0,0.0,0.0,6.92,2.48,0.0
20151015:0611,0.0,0.0,0.0,0.0,0.0,6.65,2.41,0.0
20151015:0711,36.82,49.9,25.29,1.41,3.97,6.8,2.83,0.0
20151015:0811,146.0,128.88,100.69,5.49,11.98,7.69,2.83,0.0
20151015:0911,195.15,144.16,154.81,8.52,18.89,9.15,3.17,0.0
20151015:1011,189.78,108.0,183.71,9.9,24.19,10.46,3.31,0.0
20151015:1111,226.71,134.87,212.47,11.55,27.38,11.52,3.45,0.0
20151015:1211,121.55,27.27,166.56,8.64,28.08,12.02,3.17,0.0
20151015:1311,134.12,44.63,167.94,8.81,26.19,12.43,3.1,0.0
20151015:1411,29.15,0.0,58.18,2.95,21.96,12.75,3.03,0.0
20151015:1511,41.69,4.8,72.63,3.72,15.84,12.63,2.83,0.0
20151015:1611,23.11,9.11,40.07,2.06,8.36,12.35,2.62,0.0
20151015:1711,0.0,0.0,0.0,0.0,0.0,11.9,2.76,0.0
20151015:1811,0.0,0.0,0.0,0.0,0.0,11.36,2.83,0.0
20151015:1911,0.0,0.0,0.0,0.0,0.0,10.97,2.9,0.0
20151015:2011,0.0,0.0,0.0,0.0,0.0,10.11,3.1,0.0
20151015:2111,0.0,0.0,0.0,0.0,0.0,9.77,3.31,0.0
20151015:2211,0.0,0.0,0.0,0.0,0.0,9.07,3.24,0.0
20151015:2311,0.0,0.0,0.0,0.0,0.0,8.4,3.03,0.0
20151016:0011,0.0,0.0,0.0,0.0,0.0,7.9,2.97,0.0
20151016:0111,0.0,0.0,0.0,0.0,0.0,7.64,2.97,0.0
20151016:0211,0.0,0.0,0.0,0.0,0.0,7.57,2.97,0.0
20151016:0311,0.0,0.0,0.0,0.0,0.0,7.52,2.9,0.0
20151016:0411,0.0,0.0,0.0,0.0,0.0,7.51,2.9,0.0
20151016:0511,0.0,0.0,0.0,0.0,0.0,7.58,2.97,0.0
20151016:0611,0.0,0.0,0.0,0.0,0.0,7.77,3.1,0.0
20151016:0711,5.97,4.88,14.81,0.77,3.69,8.46,2.9,0.0
20151016:0811,20.49,0.0,43.84,2.22,11.68,9.07,2.9,0.0
20151016:0911,17.41,0.0,39.05,1.98,18.57,10.2,3.24,0.0
20151016:1011,100.54,24.06,138.6,7.19,23.85,11.21,4.0,0.0
20151016:1111,176.47,81.0,192.37,10.22,27.02,12.07,4.07,0.0
20151016:1211,30.71,0.0,60.57,3.07,27.71,12.74,4.07,0.0
20151016:1311,32.19,0.0,62.96,3.19,25.82,13.16,3.93,0.0
20151016:1411,26.55,0.0,54.2,2.75,21.59,13.17,3.38,0.0
20151016:1511,40.66,4.9,71.06,3.64,15.49,12.92,2.97,0.0
20151016:1611,22.87,9.47,39.39,2.02,8.02,12.62,3.03,0.0
20151016:1711,0.0,0.0,0.0,0.0,0.0,12.0,3.03,0.0
20151016:1811,0.0,0.0,0.0,0.0,0.0,11.28,2.97,0.0
20151016:1911,0.0,0.0,0.0,0.0,0.0,10.44,3.1,0.0
20151016:2011,0.0,0.0,0.0,0.0,0.0,10.08,3.31,0.0
20151016:2111,0.0,0.0,0.0,0.0,0.0,9.6,3.31,0.0
20151016:2211,0.0,0.0,0.0,0.0,0.0,9.13,3.24,0.0
20151016:2311,0.0,0.0,0.0,0.0,0.0,8.76,3.24,0.0
20151017:0011,0.0,0.0,0.0,0.0,0.0,8.35,3.17,0.0
20151017:0111,0.0,0.0,0.0,0.0,0.0,7.85,3.17,0.0
20151017:0211,0.0,0.0,0.0,0.0,0.0,7.8,3.17,0.0
20151017:0311,0.0,0.0,0.0,0.0,0.0,7.59,3.24,0.0
20151017:0411,0.0,0.0,0.0,0.0,0.0,7.36,3.24,0.0
20151017:0511,0.0,0.0,0.0,0.0,0.0,7.27,3.24,0.0
20151017:0611,0.0,0.0,0.0,0.0,0.0,7.3,3.17,0.0
20151017:0711,5.34,5.29,13.2,0.69,3.41,8.02,3.31,0.0
20151017:0811,24.56,2.77,47.51,2.42,11.39,8.75,3.45,0.0
20151017:0911,38.6,0.0,71.73,3.64,18.26,9.55,3.86,0.0
20151017:1011,124.48,44.32,151.99,7.96,23.51,10.34,4.48,0.0
20151017:1111,133.38,40.97,168.61,8.81,26.67,10.85,4.07,0.0
20151017:1211,89.31,8.58,138.05,7.07,27.34,11.66,4.28,0.0
20151017:1311,142.19,54.44,169.05,8.89,25.45,11.79,3.59,0.0
20151017:1411,27.74,0.0,55.79,2.83,21.23,11.99,3.72,0.0
20151017:1511,88.24,45.0,101.24,5.29,15.14,11.98,3.72,0.0
20151017:1611,38.49,26.27,47.68,2.42,7.69,11.75,3.52,0.0
20151017:1711,0.0,0.0,0.0,0.0,0.0,11.14,3.38,0.0
20151017:1811,0.0,0.0,0.0,0.0,0.0,10.43,3.24,0.0
20151017:1911,0.0,0.0,0.0,0.0,0.0,10.2,3.66,0.0
20151017:2011,0.0,0.0,0.0,0.0,0.0,9.82,3.59,0.0
20151017:2111,0.0,0.0,0.0,0.0,0.0,9.28,3.31,0.0
20151017:2211,0.0,0.0,0.0,0.0,0.0,8.92,3.03,0.0
20151017:2311,0.0,0.0,0.0,0.0,0.0,8.63,2.97,0.0
20151018:0011,0.0,0.0,0.0,0.0,0.0,8.61,2.9,0.0
20151018:0111,0.0,0.0,0.0,0.0,0.0,8.66,2.62,0.0
20151018:0211,0.0,0.0,0.0,0.0,0.0,8.75,2.41,0.0
20151018:0311,0.0,0.0,0.0,0.0,0.0,8.77,2.34,0.0
20151018:0411,0.0,0.0,0.0,0.0,0.0,8.97,2.34,0.0
20151018:0511,0.0,0.0,0.0,0.0,0.0,9.09,2.55,0.0
20151018:0611,0.0,0.0,0.0,0.0,0.0,9.2,2.62,0.0
20151018:0711,11.56,17.28,14.23,0.77,3.13,9.46,2.28,0.0
20151018:0811,35.15,11.35,55.74,2.87,11.1,9.84,2.14,0.0
20151018:0911,31.04,0.0,60.57,3.07,17.94,10.26,2.0,0.0
20151018:1011,52.68,0.0,93.25,4.73,23.18,10.96,2.14,0.0
20151018:1111,69.93,2.18,116.76,5.94,26.31,12.0,2.83,0.0
20151018:1211,52.77,0.0,94.05,4.77,26.97,12.82,2.55,0.0
20151018:1311,28.54,0.0,57.39,2.91,25.08,13.17,1.86,0.0
20151018:1411,11.04,0.0,28.69,1.45,20.88,13.31,1.93,0.0
20151018:1511,14.28,0.0,34.27,1.74,14.8,13.2,2.14,0.0
20151018:1611,3.52,0.0,14.35,0.73,7.35,12.86,2.34,0.0
20151018:1711,0.0,0.0,0.0,0.0,0.0,12.3,2.41,0.0
20151018:1811,0.0,0.0,0.0,0.0,0.0,11.69,2.48,0.0
20151018:1911,0.0,0.0,0.0,0.0,0.0,11.28,2.28,0.0
20151018:2011,0.0,0.0,0.0,0.0,0.0,11.04,2.14,0.0
20151018:2111,0.0,0.0,0.0,0.0,0.0,10.78,2.07,0.0
20151018:2211,0.0,0.0,0.0,0.0,0.0,10.47,2.07,0.0
20151018:2311,0.0,0.0,0.0,0.0,0.0,10.23,2.14,0.0
20151019:0011,0.0,0.0,0.0,0.0,0.0,9.95,2.28,0.0
20151019:0111,0.0,0.0,0.0,0.0,0.0,9.79,2.34,0.0
20151019:0211,0.0,0.0,0.0,0.0,0.0,9.67,2.14,0.0
20151019:0311,0.0,0.0,0.0,0.0,0.0,9.44,1.79,0.0
20151019:0411,0.0,0.0,0.0,0.0,0.0,9.24,1.45,0.0
20151019:0511,0.0,0.0,0.0,0.0,0.0,9.19,1.38,0.0
20151019:0611,0.0,0.0,0.0,0.0,0.0,9.21,1.52,0.0
20151019:0711,12.02,18.97,13.49,0.73,2.86,8.78,1.72,0.0
20151019:0811,59.64,34.96,69.01,3.55,10.8,8.96,1.66,0.0
20151019:0911,68.25,17.1,98.68,5.09,17.63,9.8,1.93,0.0
20151019:1011,249.21,188.78,193.25,10.66,22.84,10.47,2.28,0.0
20151019:1111,523.82,651.07,185.77,16.64,25.95,11.04,1.86,0.0
20151019:1211,519.51,643.11,196.63,16.92,26.61,11.55,1.31,0.0
20151019:1311,472.65,571.3,192.94,15.43,24.72,11.79,0.76,0.0
20151019:1411,342.89,362.47,182.21,11.63,20.52,12.04,0.28,0.0
20151019:1511,284.55,328.32,125.2,8.36,14.46,12.13,0.0,0.0
20151019:1611,93.63,100.02,61.2,3.03,7.03,12.0,0.34,0.0
20151019:1711,0.0,0.0,0.0,0.0,0.0,11.59,1.1,0.0
20151019:1811,0.0,0.0,0.0,0.0,0.0,10.55,0.97,0.0
20151019:1911,0.0,0.0,0.0,0.0,0.0,11.34,0.34,0.0
20151019:2011,0.0,0.0,0.0,0.0,0.0,9.34,1.31,0.0
20151019:2111,0.0,0.0,0.0,0.0,0.0,8.84,1.45,0.0
20151019:2211,0.0,0.0,0.0,0.0,0.0,8.97,2.21,0.0
20151019:2311,0.0,0.0,0.0,0.0,0.0,9.64,2.48,0.0
20151020:0011,0.0,0.0,0.0,0.0,0.0,9.69,2.83,0.0
20151020:0111,0.0,0.0,0.0,0.0,0.0,9.75,3.17,0.0
20151020:0211,0.0,0.0,0.0,0.0,0.0,9.83,3.45,0.0
20151020:0311,0.0,0.0,0.0,0.0,0.0,9.84,3.59,0.0
20151020:0411,0.0,0.0,0.0,0.0,0.0,9.94,3.59,0.0
20151020:0511,0.0,0.0,0.0,0.0,0.0,9.76,3.66,0.0
20151020:0611,0.0,0.0,0.0,0.0,0.0,9.72,4.14,0.0
20151020:0711,4.02,7.01,9.19,0.48,2.58,9.84,3.52,0.0
20151020:0811,18.38,0.0,40.65,2.06,10.51,10.44,3.72,0.0
20151020:0911,110.6,57.14,120.62,6.3,17.31,11.14,3.86,0.0
20151020:1011,304.56,262.74,200.41,11.47,22.51,11.86,5.1,0.0
20151020:1111,294.64,227.78,220.93,12.32,25.6,12.2,4.9,0.0
20151020:1211,484.7,530.68,219.67,15.79,26.25,12.54,4.83,0.0
20151020:1311,288.02,228.22,211.93,11.83,24.36,12.35,4.34,0.0
20151020:1411,154.01,90.2,151.17,8.0,20.17,12.28,4.21,0.0
20151020:1511,249.6,258.18,128.02,7.59,14.12,12.07,3.79,0.0
20151020:1611,27.88,18.67,38.56,1.94,6.7,11.61,2.83,0.0
20151020:1711,0.0,0.0,0.0,0.0,0.0,11.08,2.48,0.0
20151020:1811,0.0,0.0,0.0,0.0,0.0,10.63,2.9,0.0
20151020:1911,0.0,0.0,0.0,0.0,0.0,10.6,3.31,0.0
20151020:2011,0.0,0.0,0.0,0.0,0.0,10.31,3.52,0.0
20151020:2111,0.0,0.0,0.0,0.0,0.0,10.17,3.72,0.0
20151020:2211,0.0,0.0,0.0,0.0,0.0,10.29,3.66,0.0
20151020:2311,0.0,0.0,0.0,0.0,0.0,10.39,3.86,0.0
20151021:0011,0.0,0.0,0.0,0.0,0.0,10.62,3.93,0.0
20151021:0111,0.0,0.0,0.0,0.0,0.0,10.76,4.41,0.0
20151021:0211,0.0,0.0,0.0,0.0,0.0,11.19,5.1,0.0
20151021:0311,0.0,0.0,0.0,0.0,0.0,11.69,6.0,0.0
20151021:0411,0.0,0.0,0.0,0.0,0.0,12.11,7.38,0.0
20151021:0511,0.0,0.0,0.0,0.0,0.0,12.38,7.52,0.0
20151021:0611,0.0,0.0,0.0,0.0,0.0,12.64,7.38,0.0
20151021:0711,0.0,0.0,1.59,0.08,2.31,13.18,6.76,0.0
20151021:0811,10.6,0.0,27.9,1.41,10.22,13.46,6.55,0.0
20151021:0911,27.03,0.0,54.99,2.79,17.0,13.7,6.41,0.0
20151021:1011,56.69,2.34,97.66,4.97,22.17,13.91,6.21,0.0
20151021:1111,63.54,2.26,108.0,5.49,25.25,14.22,6.14,0.0
20151021:1211,72.92,4.49,119.61,6.1,25.89,14.34,6.0,0.0
20151021:1311,66.42,4.58,110.05,5.61,24.0,14.45,5.79,0.0
20151021:1411,40.33,0.0,75.72,3.84,19.82,14.39,5.38,0.0
20151021:1511,56.8,21.76,79.1,4.08,13.79,14.36,5.17,0.0
20151021:1611,52.42,50.86,46.62,2.26,6.38,14.37,4.69,0.0
20151021:1711,0.0,0.0,0.0,0.0,0.0,14.17,4.14,0.0
20151021:1811,0.0,0.0,0.0,0.0,0.0,14.08,4.0,0.0
20151021:1911,0.0,0.0,0.0,0.0,0.0,13.8,4.0,0.0
20151021:2011,0.0,0.0,0.0,0.0,0.0,13.72,4.14,0.0
20151021:2111,0.0,0.0,0.0,0.0,0.0,13.63,4.41,0.0
20151021:2211,0.0,0.0,0.0,0.0,0.0,13.51,4.9,0.0
20151021:2311,0.0,0.0,0.0,0.0,0.0,13.14,5.17,0.0
20151022:0011,0.0,0.0,0.0,0.0,0.0,12.88,5.52,0.0
20151022:0111,0.0,0.0,0.0,0.0,0.0,12.95,6.14,0.0
20151022:0211,0.0,0.0,0.0,0.0,0.0,13.06,6.76,0.0
20151022:0311,0.0,0.0,0.0,0.0,0.0,12.98,7.52,0.0
20151022:0411,0.0,0.0,0.0,0.0,0.0,12.69,8.0,0.0
20151022:0511,0.0,0.0,0.0,0.0,0.0,12.4,8.62,0.0
20151022:0611,0.0,0.0,0.0,0.0,0.0,12.05,8.69,0.0
20151022:0711,0.0,0.0,0.0,0.0,0.0,11.83,8.76,0.0
20151022:0811,77.75,60.15,71.56,3.64,9.93,11.78,9.1,0.0
20151022:0911,22.21,0.0,47.02,2.38,16.69,12.08,9.24,0.0
20151022:1011,462.88,523.16,175.63,13.45,21.84,12.44,9.79,0.0
20151022:1111,551.84,663.21,177.35,16.08,24.9,12.64,9.38,0.0
20151022:1211,262.31,184.1,213.12,11.59,25.53,12.77,8.55,0.0
20151022:1311,304.01,250.26,209.5,11.75,23.65,12.83,8.28,0.0
20151022:1411,101.31,39.15,125.27,6.5,19.48,12.73,7.52,0.0
20151022:1511,72.46,36.14,87.06,4.48,13.46,12.55,6.62,0.0
20151022:1611,67.16,69.81,49.79,2.34,6.06,12.32,5.93,0.0
20151022:1711,0.0,0.0,0.0,0.0,0.0,11.86,5.17,0.0
20151022:1811,0.0,0.0,0.0,0.0,0.0,11.34,4.62,0.0
20151022:1911,0.0,0.0,0.0,0.0,0.0,11.16,4.41,0.0
20151022:2011,0.0,0.0,0.0,0.0,0.0,10.87,3.86,0.0
20151022:2111,0.0,0.0,0.0,0.0,0.0,10.55,3.24,0.0
20151022:2211,0.0,0.0,0.0,0.0,0.0,10.12,2.62,0.0
20151022:2311,0.0,0.0,0.0,0.0,0.0,9.54,2.41,0.0
20151023:0011,0.0,0.0,0.0,0.0,0.0,8.98,2.55,0.0
20151023:0111,0.0,0.0,0.0,0.0,0.0,8.68,2.76,0.0
20151023:0211,0.0,0.0,0.0,0.0,0.0,8.47,2.9,0.0
20151023:0311,0.0,0.0,0.0,0.0,0.0,8.39,2.97,0.0
20151023:0411,0.0,0.0,0.0,0.0,0.0,8.59,3.03,0.0
20151023:0511,0.0,0.0,0.0,0.0,0.0,8.53,3.24,0.0
20151023:0611,0.0,0.0,0.0,0.0,0.0,8.63,3.52,0.0
20151023:0711,0.0,0.0,0.0,0.0,0.0,8.97,3.59,0.0
20151023:0811,93.26,78.21,75.65,3.8,9.64,9.34,3.86,0.0
20151023:0911,37.86,2.62,68.2,3.47,16.38,10.14,4.07,0.0
20151023:1011,141.88,69.59,152.85,8.0,21.51,11.28,4.41,0.0
20151023:1111,37.61,0.0,70.94,3.59,24.55,12.07,4.55,0.0
20151023:1211,42.16,0.0,78.11,3.96,25.18,13.16,5.03,0.0
20151023:1311,99.39,25.82,136.74,7.07,23.3,13.55,4.41,0.0
20151023:1411,16.65,0.0,38.26,1.94,19.14,13.46,3.93,0.0
20151023:1511,224.56,227.44,123.16,6.83,13.13,13.37,3.93,0.0
20151023:1611,40.62,38.88,39.67,1.9,5.75,12.93,4.07,0.0
20151023:1711,0.0,0.0,0.0,0.0,0.0,12.38,4.21,0.0
20151023:1811,0.0,0.0,0.0,0.0,0.0,11.85,4.14,0.0
20151023:1911,0.0,0.0,0.0,0.0,0.0,11.47,4.76,0.0
20151023:2011,0.0,0.0,0.0,0.0,0.0,11.3,4.97,0.0
20151023:2111,0.0,0.0,0.0,0.0,0.0,11.21,5.03,0.0
20151023:2211,0.0,0.0,0.0,0.0,0.0,11.34,5.17,0.0
20151023:2311,0.0,0.0,0.0,0.0,0.0,11.46,5.17,0.0
20151024:0011,0.0,0.0,0.0,0.0,0.0,11.6,4.97,0.0
20151024:0111,0.0,0.0,0.0,0.0,0.0,11.63,4.97,0.0
20151024:0211,0.0,0.0,0.0,0.0,0.0,11.74,4.97,0.0
20151024:0311,0.0,0.0,0.0,0.0,0.0,11.78,4.83,0.0
20151024:0411,0.0,0.0,0.0,0.0,0.0,11.87,4.69,0.0
20151024:0511,0.0,0.0,0.0,0.0,0.0,11.97,4.62,0.0
20151024:0611,0.0,0.0,0.0,0.0,0.0,11.88,4.9,0.0
20151024:0711,0.0,0.0,0.0,0.0,0.0,11.94,4.97,0.0
20151024:0811,4.3,0.0,15.94,0.81,9.35,12.01,5.31,0.0
20151024:0911,19.24,0.0,42.24,2.14,16.07,11.79,5.1,0.0
20151024:1011,27.93,0.0,55.79,2.83,21.18,10.91,6.69,0.0
20151024:1111,43.93,0.0,79.7,4.04,24.21,10.05,6.62,0.0
20151024:1211,48.33,0.0,86.08,4.36,24.82,9.58,5.59,0.0
20151024:1311,150.92,71.32,162.04,8.48,22.95,9.67,5.24,0.0
20151024:1411,6.81,0.0,20.72,1.05,18.8,10.16,5.72,0.0
20151024:1511,186.78,171.59,116.65,6.14,12.81,10.48,6.48,0.0
20151024:1611,10.42,4.55,23.02,1.17,5.44,10.33,6.28,0.0
20151024:1711,0.0,0.0,0.0,0.0,0.0,10.03,6.21,0.0
20151024:1811,0.0,0.0,0.0,0.0,0.0,9.65,6.21,0.0
20151024:1911,0.0,0.0,0.0,0.0,0.0,9.48,6.28,0.0
20151024:2011,0.0,0.0,0.0,0.0,0.0,9.27,6.41,0.0
20151024:2111,0.0,0.0,0.0,0.0,0.0,9.12,6.14,0.0
20151024:2211,0.0,0.0,0.0,0.0,0.0,9.0,5.86,0.0
20151024:2311,0.0,0.0,0.0,0.0,0.0,8.87,5.86,0.0
20151025:0011,0.0,0.0,0.0,0.0,0.0,8.81,5.93,0.0
20151025:0111,0.0,0.0,0.0,0.0,0.0,8.85,5.66,0.0
20151025:0211,0.0,0.0,0.0,0.0,0.0,8.72,5.24,0.0
20151025:0311,0.0,0.0,0.0,0.0,0.0,8.62,4.83,0.0
20151025:0411,0.0,0.0,0.0,0.0,0.0,8.37,4.34,0.0
20151025:0511,0.0,0.0,0.0,0.0,0.0,8.21,3.93,0.0
20151025:0611,0.0,0.0,0.0,0.0,0.0,8.09,3.72,0.0
20151025:0711,0.0,0.0,0.0,0.0,0.0,7.93,3.72,0.0
20151025:0811,100.15,89.99,73.43,3.64,9.06,8.01,3.31,0.0
20151025:0911,148.01,105.73,124.91,6.5,15.76,8.85,2.97,0.0
20151025:1011,205.47,143.04,171.26,9.09,20.85,9.7,3.17,0.0
20151025:1111,345.18,308.29,217.67,12.44,23.87,10.39,3.52,0.0
20151025:1211,252.51,179.0,205.81,11.07,24.48,10.88,3.72,0.0
20151025:1311,113.78,38.53,143.44,7.43,22.6,11.23,3.66,0.0
20151025:1411,71.38,17.95,102.88,5.29,18.47,11.5,3.72,0.0
20151025:1511,72.81,41.67,82.07,4.2,12.49,11.55,3.52,0.0
20151025:1611,18.3,14.44,27.18,1.37,5.14,11.03,3.66,0.0
20151025:1711,0.0,0.0,0.0,0.0,0.0,10.33,4.21,0.0
20151025:1811,0.0,0.0,0.0,0.0,0.0,9.84,4.76,0.0
20151025:1911,0.0,0.0,0.0,0.0,0.0,9.78,4.76,0.0
20151025:2011,0.0,0.0,0.0,0.0,0.0,9.44,5.31,0.0
20151025:2111,0.0,0.0,0.0,0.0,0.0,9.13,5.52,0.0
20151025:2211,0.0,0.0,0.0,0.0,0.0,8.81,5.38,0.0
20151025:2311,0.0,0.0,0.0,0.0,0.0,8.42,5.38,0.0
20151026:0011,0.0,0.0,0.0,0.0,0.0,8.01,5.59,0.0
20151026:0111,0.0,0.0,0.0,0.0,0.0,7.47,5.79,0.0
20151026:0211,0.0,0.0,0.0,0.0,0.0,7.19,5.86,0.0
20151026:0311,0.0,0.0,0.0,0.0,0.0,6.96,5.79,0.0
20151026:0411,0.0,0.0,0.0,0.0,0.0,6.8,5.86,0.0
20151026:0511,0.0,0.0,0.0,0.0,0.0,6.65,6.21,0.0
20151026:0611,0.0,0.0,0.0,0.0,0.0,6.69,6.62,0.0
20151026:0711,0.0,0.0,0.0,0.0,0.0,7.27,7.24,0.0
20151026:0811,134.22,132.13,79.8,3.92,8.77,7.88,7.52,0.0
20151026:0911,343.88,375.46,138.29,8.97,15.46,8.77,7.52,0.0
20151026:1011,466.38,527.66,169.92,12.72,20.53,9.69,8.83,0.0
20151026:1111,463.35,487.33,209.17,13.94,23.53,10.54,8.34,0.0
20151026:1211,43.69,0.0,79.7,4.04,24.13,11.29,8.21,0.0
